query_idx,query_start,persistence_mse,persistence_mae,random_mse,random_mae,random_true_transition_similarity,M0_mse,M0_mae,M0_mean_context_similarity,M0_mean_true_transition_similarity,M0_beats_persistence,M0_skill_vs_persistence,M1_mse,M1_mae,M1_mean_context_similarity,M1_mean_true_transition_similarity,M1_beats_persistence,M1_skill_vs_persistence,M2_mse,M2_mae,M2_mean_context_similarity,M2_mean_true_transition_similarity,M2_beats_persistence,M2_skill_vs_persistence
711,8532,0.11840220980227856,0.3014019399757198,0.419969422032531,0.5477735710852608,-0.4546555100165122,0.5703679273267442,0.6920727982076421,0.9001469945495246,-0.6479201492231847,0.0,-3.8172067757790105,0.3559346665809353,0.49537207507384134,0.7753636437787643,-0.22131201707166354,0.0,-2.006148847857784,0.5584504835407309,0.6656511811204181,0.6590667780836315,-0.4882207776539018,0.0,-3.7165545683082675
712,8544,0.116730858803252,0.3110214578129913,0.4311845006355493,0.6114833936864178,-0.08304719563882879,0.5634796551290433,0.7123472520708463,0.9048677593032399,-0.5915326342618321,0.0,-3.8271696182650317,0.6604577557907744,0.7550656413936748,0.7846097153822744,-0.5447273361071009,0.0,-4.657953368645779,0.4421158645938843,0.6266131240415782,0.6677506731904016,-0.40131000464375727,0.0,-2.7874806124665246
713,8556,0.03971424258022211,0.13878196474064652,0.2508848014430158,0.3993434126348927,-0.26814481799333245,0.04263900202726658,0.1846245024350772,0.8892301537369776,0.1365238793391995,0.0,-0.07364510203452834,0.37705370298562507,0.5035139851827203,0.7944121135941884,0.6559625192950291,0.0,-8.494168300553206,0.18721008223368021,0.3799937808854017,0.6383751964345729,0.7099573120652835,0.0,-3.713928053783701
714,8568,0.06883317969301884,0.20918078567425893,0.30262746367172966,0.48684460040519495,-0.3697985131184577,0.23293554668865132,0.42981119856956446,0.8809223280683144,-0.007397129527264301,0.0,-2.384059079175097,0.19228190408538207,0.38368556926027514,0.7461050849713475,0.8166490454304419,0.0,-1.7934479409918,0.14821313115923562,0.34447434530885584,0.6439019230431261,0.764815164283006,0.0,-1.1532222079560217
715,8580,0.053369760034345404,0.17972738143791464,0.04791302188638099,0.17522391720334332,0.16768670265969696,0.17096116429545136,0.3769458944611008,0.884084825955149,0.3279257685371141,0.0,-2.2033339513880437,0.04921986851994819,0.181713683288101,0.676930318297686,0.44159233622425703,1.0,0.07775735756965385,0.06612198444098281,0.21532263278263009,0.6397840403671391,0.46554282868688707,0.0,-0.2389410107602299
716,8592,0.06944671170744686,0.18445029116310177,0.08138228947790767,0.25474046838163855,0.10418673969512585,0.05639113174589768,0.20065118339665997,0.9201191629875657,0.38821144344904013,1.0,0.18799421370082248,0.24498220934606244,0.4432562581335085,0.6662382988747185,-0.14942576668318533,0.0,-2.5276286424918326,0.4138176631915309,0.5989447093967523,0.6415994017814548,-0.22119559889107152,0.0,-4.958779804215794
717,8604,0.09798590819512788,0.285584549503163,0.05491839302136827,0.1862609400811653,0.16045883899790492,0.10605584295478354,0.2672471140136342,0.871614834995356,0.23578796986151768,0.0,-0.08235811565460294,0.17579567381308445,0.35211911669590973,0.6497836063389497,0.6282439795310549,0.0,-0.794091385702189,0.06245304713347491,0.21432146370159766,0.5618384116576667,0.7038949619194929,1.0,0.3626323592459162
718,8616,0.08410893501643935,0.2721030049391128,0.11871465358355471,0.31005931758965394,0.03744534092075344,0.18403118486986025,0.3720634538456517,0.8350539529359825,0.12917430118780346,0.0,-1.1880099282423537,0.19406095604575127,0.3566345126924501,0.6125197234211288,0.06796042422902268,0.0,-1.3072573206142901,0.0972491695541061,0.26692307723738323,0.49332971641937773,0.3808517127351557,0.0,-0.15622875899092592
719,8628,0.25809202856835417,0.38880151313385314,0.34382108605881334,0.4797150983806627,-0.16785895669955098,0.4550150126395575,0.6002485281443982,0.7035122179451234,-0.18091026736463384,0.0,-0.7629952198196213,0.4771665540338687,0.5782864918631342,0.5481192376206013,-0.2918576657956081,0.0,-0.848823292531462,0.30609844339684017,0.473970924382165,0.4701911723489304,0.04638400353854759,0.0,-0.18600502733377433
720,8640,0.3360737896035199,0.4786753929611338,0.40631612048744153,0.5313100092361686,-0.1798047964446567,0.21101891310128126,0.3904158588995665,0.693444056572398,0.6705707667410731,1.0,0.3721054136645736,0.4960156049282185,0.5818000954971932,0.6186958916997265,0.000530961574751121,0.0,-0.4759127913943797,0.30920470480063506,0.46502510339618586,0.5119769492207554,0.335670321093834,1.0,0.07994995633126711
