window_idx,start_index,coef_cosine_similarity,coef_pearson_similarity,transfer_mse,transfer_mae,random_mse,random_mae,persistence_mse,persistence_mae,transfer_skill,random_skill,retrieved_state_similarity,retrieved_mse,retrieved_mae,retrieved_skill
662,7944,0.7974623396843108,0.7810195367103147,0.24011481842262192,0.38391059687829227,0.3401756526915507,0.4860336795985911,0.196274690728643,0.3614966631465039,-0.22336108405637223,-0.7331610684428798,0.8532738943362683,1.2581193941615314,0.976423441343553,-5.409993002617581
663,7956,0.8510968318842552,0.837177481027917,4.099183853513515,1.8250296525985081,1.1707678683631986,0.9960543340272244,1.1328154163707982,0.9794661903085551,-2.6185805686208563,-0.03350276792135176,0.812534558248478,1.5216342054317884,1.2009481665661248,-0.34323225429492243
664,7968,0.6887801550923685,0.6652356054479189,0.567896032599482,0.695502678477085,1.3394185122789992,1.1059342873105675,0.5957342634356192,0.7051374984431845,0.046729276029203404,-1.2483489610863212,0.9084398726834134,0.7413910606390984,0.7762542158994808,-0.24449961357513939
665,7980,0.767291022071479,0.755106554607076,0.1999378626083342,0.3759986345997279,1.097412074316729,0.997690043085704,0.34299068193802684,0.5173285600686737,0.4170749436147658,-2.1995390315443455,0.900979827814011,0.86933194344431,0.8589750998325251,-1.534564316827082
666,7992,0.8354876020258798,0.8247978146426794,0.2072174116814162,0.39125710096775945,1.8772434643964087,1.3231326918782116,0.13770744338536212,0.3200740251339282,-0.5047655129398965,-12.632113255803528,0.8629498156740685,0.26489995089816626,0.446706893473352,-0.923642937418184
667,8004,0.8627548707934883,0.8536009231878141,0.21574157870225963,0.39771304231871946,4.0975939326532655,1.9117238380572321,0.08701762355878499,0.2468388320889269,-1.4792860328633868,-46.08924198424156,0.8335161286967787,0.9123144710306325,0.8960774626313013,-9.484249439589854
668,8016,0.8398684740874038,0.8287137645099512,0.2186091652408938,0.3842105521299429,0.07782276376635959,0.21855810440010762,0.08008306114627951,0.22550037653585506,-1.729780331967866,0.0282244128479463,0.8278490253476959,0.6723312014819612,0.7606253282778841,-7.395423349937671
669,8028,0.7968696862317995,0.7818406470034972,0.10401258717738969,0.2581356071196854,1.3778968763200385,1.1253894459514582,0.1341190580816103,0.29801013166172546,0.22447571087101637,-9.273684411663554,0.8605364224306635,0.5023685990891493,0.6693819041039895,-2.7456913750726044
670,8040,0.7906310045900918,0.7755027301441837,0.0655146908504703,0.19145659584829558,0.5885156981028699,0.6871442950092783,0.12503852394550818,0.3001669712368133,0.4760439520301629,-3.706675027284752,0.8905532691783923,0.2499033507082519,0.46049065238433046,-0.9986108506619915
671,8052,0.8153700172438171,0.8020603269202121,0.16517977773870535,0.36050031800413773,3.709080953925948,1.8846231461170024,0.21113792182962332,0.4149552486793721,0.21766882847318947,-16.567099845374873,0.909056378178411,0.04269176680672034,0.14922964433335498,0.7978015202727521
672,8064,0.5155980790114536,0.49028038249686007,0.13838216735730885,0.34178719416988007,0.9219865221135027,0.9264466171029673,0.031646076196891214,0.12929438788200043,-3.372806489384076,-28.134307721981504,0.8844036253089828,0.03465355252540142,0.15396501558746348,-0.09503473068189261
673,8076,0.6180479200457709,0.599062415790283,0.14877857943319936,0.35761505431063195,0.7604576943880659,0.8470494546725537,0.07232757757283642,0.24351857656477716,-1.057010402199273,-9.514076648319351,0.7770932950707741,0.6114592088967444,0.7648937056863648,-7.454025828267005
674,8088,0.8054293460766487,0.7916698677792182,0.1180270241976845,0.31503724493195856,0.04318268599950015,0.18595716096750645,0.04232745426647327,0.18023181539695524,-1.788427186162513,-0.020205130401718785,0.7638312642298098,2.3138841243112895,1.457045011286078,-53.66627191288636
675,8100,0.7866790237367832,0.77030091732722,0.0758960908322086,0.24208156946315404,0.4762762402780023,0.6741629949973968,0.020963815218370787,0.12753263853427413,-2.6203377124646727,-21.718967674387674,0.7854401912717932,0.02353250959933471,0.12116781448000724,-0.12252990947530162
676,8112,0.7537399247496018,0.7369139211218154,0.05784965129596198,0.21144890823279572,0.04566621292102626,0.18689416063018185,0.03727994504167847,0.1692038811716503,-0.5517633202325503,-0.22495386916402538,0.7671863553733577,0.0794746291093611,0.20048428916305325,-1.1318333227291388
677,8124,0.6813438832684894,0.6589590359949651,0.028680825827258328,0.13766874040930702,0.05337822523156908,0.18444558585386753,0.041168215927564866,0.15977874608897127,0.30332599601299215,-0.2965882545283871,0.7796151991278898,0.10429471828398285,0.24805220048315535,-1.5333795971991728
678,8136,0.7490814934351979,0.7323978407677404,0.04522279675577162,0.1759878712329601,1.8119142511599102,1.3085023512917717,0.07783339051052954,0.21958056612158172,0.41897948349489234,-22.279395119178176,0.7289992993434355,0.036439539006146236,0.1595543878731757,0.5318263952382161
679,8148,0.7015035360401358,0.682638294053251,0.05579954599403086,0.1842929847949438,0.028747469952511293,0.1347364397615153,0.12164602267312984,0.29471142125827393,0.5412957631671396,0.763679326945547,0.6878355439605189,1.7168844559132423,1.167677999870004,-13.113773867696553
680,8160,0.6132014138046495,0.5965434006071779,0.07738124092760747,0.23221100059267252,1.1171302900484186,1.006776810884688,0.08358401137743075,0.2420859960003469,0.07421001155130191,-12.365358656979517,0.5549452208148373,0.21975690554792535,0.4204035417771294,-1.6291739523674478
681,8172,0.6681390892448746,0.6555377762451613,0.08655869522659154,0.2480393523453975,0.8451301874038722,0.8619822391285826,0.06759507165933944,0.21331798022006046,-0.28054742900227336,-11.502837361621507,0.6488761512600281,1.2406952487726886,1.0880905469682578,-17.35481815930977
682,8184,0.7138194068444651,0.7070260866667091,0.08177275082088363,0.23200720555030996,3.868662827505849,1.917663209151117,0.03961122899095953,0.15585682720980734,-1.0643830778274168,-96.66581159066773,0.8302304318577833,2.2167355504026722,1.4570601756081836,-54.96230177328247
683,8196,0.7736304153049881,0.7690419149124856,0.0470690334702611,0.17342789195551966,0.7047195084111265,0.7884324260716976,0.031888454985426806,0.14684488709765994,-0.47605249272101435,-21.099518735955915,0.8844217241827926,2.100910283953437,1.3985930968702291,-64.88310047989356
684,8208,0.6976784001429376,0.686134547566408,0.03246340041848233,0.14945588631630316,0.42738248497247944,0.6223568395501902,0.03567294051343777,0.15898078310622513,0.08997127931594062,-10.980579083787251,0.9512168324454733,1.6128727207497133,1.202906259567439,-44.212777459210415
685,8220,0.7555908307053711,0.7447483778872467,0.04085878218016685,0.16785659296806607,1.2630167620567856,1.1049596040590484,0.03826568811235883,0.1607572476999394,-0.06776551515796525,-32.006508555346315,0.9147736332623296,0.08152606412816404,0.24055141367676366,-1.1305265408733947
686,8232,0.9257405315584718,0.921492569493045,0.07856220541010735,0.22331810452744802,2.752934563319689,1.6362952759134028,0.11269737715772854,0.2777387355054525,0.30289233528342396,-23.427671989799265,0.9122597103449135,0.35162172344163944,0.5225694791421195,-2.1200524121295046
687,8244,0.9401467070117985,0.9363125165540133,0.06752685846243824,0.20795638520229298,0.678320553755079,0.7819728118459159,0.061891775479233524,0.20029781408636774,-0.09104736355633292,-9.959785019944615,0.8803885164860987,0.5158699073860996,0.6706068728884252,-7.335031648254926
688,8256,0.7366236390641898,0.722249704736997,0.06447060957267152,0.2034812439350336,0.03289986980880099,0.14717927358597727,0.07772174366871752,0.2326143238033788,0.17049455494112253,0.5766967098803913,0.8801170665618374,2.700754041977257,1.505460503175124,-33.749015069566596
689,8268,0.7999273237431679,0.7912938128217152,0.06584320046113544,0.20951459655976945,0.626198554643916,0.7708035929178223,0.071298994881147,0.21739992861722487,0.07651993452511041,-7.782712234411829,0.8685306671844204,2.665602208321286,1.4813905569704273,-36.38625225733903
690,8280,0.722239734482466,0.7147184049951241,0.06809501504784073,0.2163767188178961,1.0642682930676433,1.01370481135519,0.07984144269812535,0.2300976843933342,0.14712193634447468,-12.329772823514272,0.9314076191425934,3.17010261743613,1.4649910520417704,-38.7049766425446
691,8292,0.6365097712233345,0.6230548869189675,0.06150258283101793,0.19555891637713915,0.08529494847607932,0.24663348506562496,0.03192022392100464,0.1463045551298449,-0.9267591287336505,-1.6721287634812683,0.9026524819186521,2.297817526607019,1.4631649502163715,-70.98625962943116
692,8304,0.812951931496537,0.8065398540148698,0.06790666894292285,0.21022337659790638,0.07131588135940528,0.22479879087366259,0.05405669505110624,0.17729178004801702,-0.25621199887863266,-0.3192793472109583,0.9082200534674364,2.0885824038056087,1.4159169167688568,-37.6368867321804
693,8316,0.7819260093327534,0.7725654477863022,0.050495311399622815,0.1745782913518096,0.8275703465763818,0.8896568436428914,0.06832004127061396,0.22280899019670083,0.26090045526155115,-11.113141783659009,0.8961455989362199,2.1642607057224477,1.4364500959706656,-30.678269882037476
694,8328,0.8102587502397961,0.799598010365285,0.03422409666853065,0.14867856549668015,0.8852084672920076,0.89757100466315,0.04600837439617552,0.1812057626755561,0.256133320994372,-18.24015962114913,0.8964620878392315,0.031647253142539446,0.1530978448229404,0.31214146211672833
695,8340,0.8987414841833232,0.8917344610813726,0.04123264852227629,0.16855176764322213,2.0517162830353795,1.3753703865696252,0.04196341768053152,0.17162172610300316,0.01741443377702445,-47.89297384343533,0.8627046117326544,2.04635621399875,1.3948645565897333,-47.76524189658973
696,8352,0.8107504338419299,0.7975165575775492,0.04430149217463256,0.17884758497333442,1.301581127722612,1.1114554845889353,0.08017586896433809,0.23643859030526437,0.4474460614285616,-15.234075720483304,0.8938492182483648,0.2640468859758249,0.478304978840932,-2.293346107583466
697,8364,0.8750448806974368,0.8661205689403431,0.031147823700029192,0.15237616146914268,2.4387356750600113,1.4440279286173199,0.08897060817072282,0.2485142613035446,0.6499088368569916,-26.410576652240035,0.7810845162911797,0.3392007963610544,0.5583958654608118,-2.812503964344865
698,8376,0.7556745977754332,0.7378538681495117,0.030427772785101188,0.14935349836733347,0.3913481836208382,0.5969359391189549,0.11236720509998684,0.29977311079827235,0.7292112698004202,-2.4827615697356524,0.7953063746138075,0.17089973250253143,0.3590979106051539,-0.520904007094072
699,8388,0.6832050054814306,0.6640838416287971,0.03599618324929743,0.16190496058353604,0.12814096887332882,0.33512191864630464,0.13835244971443172,0.3511576347509373,0.7398225812148911,0.07380773424814702,0.7288960015032415,0.19212552901193272,0.37896295629535875,-0.3886673449475746
700,8400,0.9487498375454633,0.9462431289596612,0.03598745216209535,0.15152356962603916,0.9301921185898898,0.9232476698182648,0.07421609174203325,0.2334351039155064,0.5150990665584538,-11.533563769743258,0.7448138130105383,0.3196045404001368,0.5370210252514801,-3.306404890074865
701,8412,0.9242867371101972,0.9209420491013737,0.03743548480401645,0.15744216845741177,0.03644065921914469,0.15555647287250066,0.020728273773873648,0.1120106164378409,-0.8060107277819208,-0.7580170744886274,0.7746509314030728,0.3038650249495578,0.5206211687260868,-13.659446718257634
702,8424,0.8445329634259058,0.8390616707654039,0.03921237850531157,0.15404169391650432,0.020077246638456992,0.1117782729991655,0.023207797374068317,0.11999867075175104,-0.6896208577349217,0.1348921952890414,0.7497752930136892,0.06573581827708234,0.23030204830781661,-1.8324884614226051
703,8436,0.8710908575409353,0.8691206392709859,0.024807477162914825,0.11642932958748847,2.697096345367663,1.5938495378161939,0.028053809946805452,0.13694190003114254,0.1157180714507654,-95.14010897207163,0.73102181688082,0.08163791208985989,0.2637715747240945,-1.910047235817828
704,8448,0.9396818470992669,0.9407121025679048,0.023833958691534263,0.11369872137572228,0.03342558183577166,0.15538425665767883,0.022550645875697207,0.11928695645311478,-0.05690802928265937,-0.4822449884592599,0.7511442851679381,0.7018243997590782,0.8050440823816093,-30.122141850288784
705,8460,0.9233390938772414,0.925560188308477,0.02468489691981368,0.1136970857425154,1.77907402621945,1.30743387731251,0.021929696040678803,0.11011380791449364,-0.12563789639510192,-80.1262510396556,0.7815193080629881,0.0496112153132774,0.19675280381870774,-1.2622846765067042
706,8472,0.7963222816263147,0.7856786322163716,0.046435540231499324,0.15110092465108796,1.8887490210697193,1.3338932551083236,0.046157953759567216,0.15043876955189675,-0.006013838338199129,-39.91925371969584,0.8142133208927472,0.1193271934337116,0.28819248562438365,-1.585192447119225
707,8484,0.7876634553030382,0.7744307766079999,0.062090726766576954,0.17369425918664158,4.59123780997668,2.098217513473711,0.06804852682024613,0.18461915738191856,0.08755222680142705,-66.4700544525333,0.7278938635565086,1.9648330909654774,1.3696962897679097,-27.87399893543163
708,8496,0.91030991551347,0.9067249127023499,0.07730280736851053,0.2056754327150089,2.406157994579406,1.5161751326181416,0.07425101206472573,0.20089493501718078,-0.04110106002493952,-31.405726570863727,0.7642634550764839,1.2708568639357731,0.9594318808526491,-16.115684064049496
709,8508,0.8571258272615294,0.8505810722990376,0.15410159002517557,0.28980398960861203,0.9174284957993417,0.8993670479033639,0.18839511778317575,0.33466068241089514,0.18202981139600793,-3.8697041971926875,0.6911115520340667,0.29997531280561923,0.4619304417672674,-0.5922669140017807
710,8520,0.8489720604025399,0.8440184775731497,0.18791201832710622,0.33702366768894737,1.943364669903317,1.3414313589634592,0.11749559632466372,0.2590337092456685,-0.5993111589294624,-15.53989367000116,0.7221376143986634,0.8072683791495888,0.8404093100929174,-5.870626682203013
711,8532,0.8449781224862731,0.8409292427811651,0.18378518746807404,0.3397906616517054,1.1856357614889055,1.0440933290127947,0.21967340987300288,0.38436081896012936,0.16337080771713086,-4.39726570536845,0.7630448281981912,0.11757925173783353,0.2611020733402265,0.4647542831614978
712,8544,0.8961273171473574,0.894824871555485,0.19185275226882928,0.3518289611692447,0.2883108674200452,0.39961881607451594,0.13738748524921016,0.2788931055782922,-0.39643543166121264,-1.0985235074146078,0.7982935381973424,0.9649272652848379,0.9169562598506212,-6.023400010084872
713,8556,0.9269947391984575,0.9274201576737289,0.1906305937250552,0.35709417560542267,1.2636088663072396,1.0808389654140085,0.13682515198349196,0.2750665159013983,-0.3932423312641735,-8.235208936290418,0.8070131347860091,0.9842451463778993,0.9459407615902649,-6.193451877156687
714,8568,0.7460694457520388,0.7335625544835442,0.15390016245658833,0.2985762431733184,1.4547138556215522,1.150125673740019,0.08057892934845001,0.2124177997020625,-0.9099305947721519,-17.05327853551996,0.7984763507833101,6.549708942252079,1.936504845162496,-80.2831467880265
715,8580,0.860643092507843,0.8512941527172655,0.08089997196555376,0.20424529276264947,2.04913891720819,1.3661068586508336,0.3713430205840697,0.5531151636025178,0.7821422041585442,-4.518183468172328,0.7841487151179749,0.9773142404773685,0.9260872082674244,-1.6318368363035134
716,8592,0.8723431365963237,0.8624152557302538,0.0957833177922414,0.24481014279616412,0.9636352717154701,0.8711743198297409,0.1377610160521375,0.32164281888355967,0.3047139129985008,-5.994977964961942,0.7610338738723328,1.2200296478032662,0.9969238284417677,-7.856131311789467
717,8604,0.8950821400779702,0.8890059274385821,0.1535726103631986,0.36112587720328077,1.507148205783653,1.1792855187798905,0.2387023490492164,0.44858861864742616,0.3566355296673912,-5.31392280715639,0.7799258016027838,1.60416347172088,1.0975995560084983,-5.720350587710926
718,8616,0.7388526313281611,0.7191914611167951,0.1929070227581167,0.41104853316130735,0.9287736996178614,0.9015183933179788,0.17346804295203377,0.3810279667610505,-0.11206086997510001,-4.354148717033025,0.7170315324507468,1.1711600219137424,1.030056369560063,-5.751445407368686
719,8628,0.7505508383165187,0.7327014280742511,0.17113888213999826,0.38456287156758356,1.3873715590497266,1.1548072527253277,0.06422469274240872,0.21785404762542804,-1.6646897763512722,-20.601840348449347,0.6957605312327428,1.2122175957722394,1.084075542410176,-17.87463441256435
720,8640,0.727154316521171,0.7070519077005893,0.19698789996658242,0.4175397827021907,1.636665516469798,1.218741252196825,0.04500920620258649,0.18395060152599574,-3.3766135105769175,-35.36290560431492,0.6215485428811164,1.4494437126942412,1.1648664582565076,-31.20327206328175
721,8652,0.7180812213868882,0.7015204528273816,0.22147249957653317,0.4578879294123996,2.626466056136588,1.5971732340247893,0.09251096711728231,0.2864770194583767,-1.3940134502729578,-27.390861515984827,0.6343773827570437,0.5053845641915659,0.6857996308093334,-4.462969201812108
722,8664,0.5220958560267042,0.4877486879561408,0.06519083178096535,0.2302391359954238,0.7235084375017934,0.833413237947906,0.013196405700490943,0.09111711926533027,-3.94004452883258,-53.82617418126792,0.7320440328562825,2.993095483021063,1.6973714305103804,-225.8114175142184
723,8676,0.49679681308902385,0.4523444449302423,0.0163369229223789,0.08851836041762744,0.020171603833311524,0.11737688050719354,0.03380664011842182,0.14200235978231987,0.5167540203595498,0.4033242060538377,0.8026289181245512,1.2244909993592892,1.0667711713222303,-35.220428740330306
724,8688,0.653269873803012,0.624586908542439,0.05641195771720833,0.15950658956204455,0.16841525140167188,0.3796562513473147,0.07561374416300622,0.19870522240746682,0.25394571659357523,-1.2273100382201219,0.844804990565887,0.10603532942435656,0.2941523653573413,-0.4023287776329163
725,8700,0.878520313314882,0.8656147264706913,0.134460172630265,0.23938310818757114,0.801649845465246,0.8462488078836493,0.11228029108311814,0.20936311577471176,-0.1975402925409917,-6.1397200499935085,0.8500932814329893,0.07310891824959151,0.21406060565271845,0.3488713153097287
726,8712,0.8279385079108728,0.812258038575106,0.1554035702419235,0.28692759595485856,0.881972329539049,0.8945902015409614,0.14008771199054276,0.26148344099895754,-0.10933049040314624,-5.295857909354608,0.8162057889110721,0.06597446737898749,0.2185583399524442,0.5290488620198082
727,8724,0.8794330562831512,0.869692660760426,0.1271862504483551,0.2507648778922576,0.23344373367877067,0.45573476013424385,0.0695215107607617,0.19220878934699584,-0.8294517632971188,-2.3578633594730154,0.7044583179964203,0.07129832469275375,0.2004068890218833,-0.0255577577723598
728,8736,0.8282290569277323,0.8150973037347071,0.13684041096009394,0.2695494601897121,2.3962993630563996,1.5057141761469293,0.1195493847226685,0.24400552205750312,-0.14463500818124064,-19.044430748141043,0.664265849150078,0.0920632464579106,0.2064406297507161,0.22991451046377565
729,8748,0.8314877565849208,0.8208936880309132,0.1378494725018307,0.2712982297470694,0.6681253726576174,0.7437603889495153,0.08541625833123438,0.2091440206688097,-0.613855198003012,-6.821992975467321,0.5498773512473981,5.52563097498899,2.3163808840691082,-63.69062310785414
730,8760,0.7916234295265007,0.7743269622738478,0.12193234880759851,0.24995114352524708,0.11353517660332019,0.26567513706825346,0.0982353254105109,0.23565084128160718,-0.24122710743880837,-0.15574693857706956,0.588956300684635,0.3311487945818934,0.4846504402658361,-2.3709746794044966
731,8772,0.4605287343716702,0.4221101158545351,0.10368264852621027,0.23898199563610634,0.2698121286652129,0.4609721801937603,0.1306609341491665,0.26088514224223097,0.20647552995570195,-1.0649793331278898,0.649505067968335,1.070502802815376,0.9119688340606018,-7.192982927806543
732,8784,0.5600028109141834,0.5257991431799693,417.14326569897116,13.450384061087334,1.6165554011956658,1.2377432278624514,0.6836400651262048,0.7868294122593976,-609.179664677733,-1.3646294061148074,0.7250610339485678,1.4508920128141336,1.0891210409250895,-1.1223039532451753
733,8796,0.8081344444700054,0.7916482523065401,0.48892165642636604,0.672826816565112,0.14424429129529096,0.3414641576562807,0.20555213323939472,0.41712234226829126,-1.3785773892064022,0.2982593319656871,0.7837681121914093,2.460249197763869,1.4277097933891856,-10.968979153811839
734,8808,0.7461133589009146,0.7271629011997252,0.12202388154627303,0.3191930287730339,1.336251569927575,1.1331962653042897,0.1302286853926223,0.3306740751241679,0.06300304592350658,-9.260808253565278,0.7497550141548419,2.0246769666863815,1.3639003921083763,-14.547089034817848
735,8820,0.7694502099742275,0.7613551168205973,0.12379892642290978,0.3343731424545903,0.3161476848069472,0.541573296891645,0.07161669648226637,0.24525537505621564,-0.7286321836076968,-3.4144410498637185,0.749383056661309,0.04431304364570111,0.1818361834860982,0.3812470300598989
736,8832,0.7272705610611162,0.7153925988439446,0.11909261473537915,0.3287687917803659,2.0375229732591302,1.3801246165147159,0.038384504813216695,0.1715740652908295,-2.102622147006902,-52.08191373508517,0.7873420991543392,0.05735840565379242,0.2201092044369366,-0.4943114658611554
737,8844,0.7933485684364114,0.7835164250167317,0.10498708636366078,0.30642240148714267,1.05317751422622,1.0013052499471726,0.026030404815134984,0.13611431710831837,-3.0332483151632594,-39.45951346918224,0.7936871488763422,0.03414063144118521,0.1606565112640416,-0.31156744136897396
738,8856,0.8284712564350852,0.8150566720537856,0.0990343516106739,0.28672151426747206,1.6355344537877257,1.2595883724393346,0.01928624758113749,0.10124826896518219,-4.134972533876023,-83.80314518970117,0.8334811486735029,0.022347209984332633,0.12297353802164883,-0.1587121802889666
739,8868,0.7933804692738544,0.7817477921042585,0.06703043223283815,0.21066387272622022,2.0733051698364218,1.389993671692964,0.021980786790275816,0.12400234568861056,-2.0495010425419378,-93.32351942714085,0.8476756122262983,0.030803916538514886,0.15185266509850315,-0.4014019076033428
740,8880,0.7386197159926242,0.7219303981809041,0.05050731619889338,0.17156794737658923,3.575160127410117,1.8126093773932357,0.03706584038814838,0.140217942698572,-0.36263782690444124,-95.45431183999965,0.8476322283807018,1.1029672857536628,0.9811982339019888,-28.75697499917825
741,8892,0.7205516518552729,0.7023181922815952,0.051237952086743276,0.18095604691995004,0.37813438321010695,0.5755514368580618,0.09013644632789151,0.25993617829673693,0.43155122956197156,-3.1951330301458576,0.816953754809655,0.9840903802730415,0.9333189968915899,-9.917785428251657
742,8904,0.8028634994068058,0.7900938448984756,0.039510927776100116,0.15715667653490195,0.2555805002673566,0.4795320859957717,0.04906259173668404,0.17836232204220756,0.19468323263163778,-4.209274341621447,0.7929520159212292,0.028724178157263802,0.1273694785144882,0.4145401386167138
743,8916,0.880170988998644,0.876835083312889,0.0403373602738891,0.15828864736477857,0.041163240309480376,0.16416999713326355,0.1653642165133634,0.372070544399801,0.7560695951978863,0.7510752859512753,0.5625152582279596,1.0957408802630517,0.9615632231275425,-5.626227265887979
744,8928,0.9180073585331309,0.9154585920266064,0.04044278989512352,0.1619757757987107,1.5358179019816223,1.2131198454921321,0.0363691605560379,0.15317904432692367,-0.1120077911286661,-41.2285771379084,0.5695264557592385,3.830261907060772,1.923100463366989,-104.31620330249507
745,8940,0.8801341030136423,0.8747591760294171,0.03834814109714929,0.16078763244979222,0.7231320945907398,0.8244819383434918,0.03302753510977152,0.1494966127473405,-0.1610960663487,-20.89482479353399,0.47881584472589345,0.1602778031667997,0.3555279895321841,-3.8528539182259456
746,8952,0.9375741732829107,0.9330121996685435,0.03226807856517347,0.15039636883919985,0.36765645754980314,0.5526652636534515,0.034873527291120594,0.15580234193572698,0.07471136212282481,-9.542565840290404,0.6548211197923799,0.5551995117849284,0.6927148978105819,-14.920371551468838
747,8964,0.9707776591466154,0.9685849756232683,0.034051264081912884,0.15671801776648586,0.9164970253960526,0.9365900324941769,0.10243857401005647,0.2808660126977352,0.6675933415612556,-7.946796011686763,0.695623885353107,0.23568849841388106,0.4649758556511981,-1.300778790524196
748,8976,0.7941753396775574,0.7824081216033977,0.0723604821314421,0.23921795700125983,0.5564821565188423,0.7180330557158973,0.09171916478347504,0.2683453833188932,0.21106475072831,-5.067239685757618,0.8311481625052964,0.14882862195926014,0.3600009405049338,-0.6226556610126748
749,8988,0.7179121684404172,0.7069577431879257,0.04685202145029178,0.18887890604557891,0.3449387479844497,0.5719363499676565,0.022368270746725195,0.13190519165912948,-1.0945750335729953,-14.420894707962622,0.8190508823542039,0.19683080866921662,0.4220259952390856,-7.799554104915931
750,9000,0.7778100528699672,0.7732307658844447,0.04582678700242912,0.18860374432793559,0.13879651307369148,0.33324094738081617,0.026015492804370977,0.12123030642099325,-0.7615190819960005,-4.3351483332413245,0.8166657368987652,0.22656447672937977,0.4370475487382073,-7.708828944086489
751,9012,0.8351318721518608,0.8313227426986514,0.03729971556977617,0.16673169717882494,1.6787626890523368,1.2683739470855044,0.09287432963287777,0.25818568866162167,0.5983850896451374,-17.075637215238107,0.8182947338275628,0.33504988178798617,0.5544200472515867,-2.607561778506529
752,9024,0.8452731640292943,0.8415469912784732,0.03421503440400204,0.1603808253138959,0.12315283578093611,0.28176845981108606,0.042766049409530695,0.14773714218963882,0.19994867713039233,-1.879686982578538,0.7717108097494754,0.4236124313085627,0.6065730185934789,-8.905344009029692
753,9036,0.8560237372727705,0.8515317925316024,0.03495105916740659,0.16286043090885124,0.27880204190630814,0.48735143878512815,0.03398016630165288,0.13942671216008368,-0.028572340027261056,-7.204846304496941,0.8022168811653689,0.38461899505111335,0.5850778663820686,-10.318926212330059
754,9048,0.8933781486210474,0.8953562314842609,0.0317429392627342,0.14398045686429717,0.42311362177191053,0.6001074446051905,0.07454007722320488,0.21267427237717126,0.574149364405912,-4.676323898953409,0.7688035374346149,0.2011507781381865,0.3870809857656705,-1.6985587570006806
755,9060,0.8997720549548796,0.9058899268523702,0.038770133235235246,0.14803812127701346,2.895825037799373,1.6798612249063638,0.05157681616268663,0.16604021045772974,0.24830309197558442,-55.145866558827336,0.7711185012519367,0.3602147941427761,0.5399018729212238,-5.9840447887780694
756,9072,0.8588023114200233,0.8610226085422603,0.04309568736905641,0.15443166059953015,0.505487130558247,0.663806132422211,0.06219054243412784,0.18484388721564857,0.3070379243804905,-7.128038617666963,0.6786806680241726,0.9913476734635553,0.9707948198520682,-14.94048925547787
757,9084,0.8621957740254952,0.8593484506804822,0.04158258885433813,0.15659106957616398,1.0647917494315557,1.0075150345668995,0.06676809904865628,0.22967769202490929,0.3772087352069823,-14.947612177120757,0.7629083094730297,4.3664675987732,2.0460301068086952,-64.39751259941069
758,9096,0.8694829167358648,0.8666776592963505,0.03571631055686766,0.15755013932228976,0.32686664551858247,0.5344645370994234,0.039943881190941714,0.1525183576038699,0.10583775306824128,-7.18314684935293,0.77242437152416,1.328465474188032,1.1225037784825982,-32.25829725553297
759,9108,0.866889730905187,0.863790187041807,0.03534762717697279,0.15498589123909048,0.08596851840328512,0.2312717471471504,0.1138420802667834,0.30127829437067943,0.6895029755768927,0.2448441015675218,0.7657464947467265,4.558836653959421,2.0973915161295102,-39.045268351351346
760,9120,0.8601447292126168,0.8574700659508728,0.03165427786096212,0.14894964215352102,0.27399940365340947,0.4845536415013636,0.03405841990209947,0.1463749453839927,0.0705887721170867,-7.0449828395156775,0.8218464243250655,3.019997180029361,1.6839018367331409,-87.6710889322026
761,9132,0.8340719575106255,0.8315303026097006,0.03986243990535763,0.17525755279103997,1.995925539583272,1.3707744866255414,0.03631880274188714,0.15794208354898698,-0.09757031884158307,-53.955708583458744,0.8856263570543996,0.06374419873691263,0.19409163427545947,-0.7551294074844399
762,9144,0.8471898349834368,0.8446085636292364,0.030715219199200172,0.15190312279512672,0.058707580836894285,0.18399513602742398,0.03579281897893662,0.14685282010160314,0.1418608515502654,-0.6402055638993551,0.8899872421050549,0.05130266789176502,0.17296574642720128,-0.433322922174854
763,9156,0.8209072672947408,0.8177867298182401,0.04137351574316295,0.18185907720541242,2.886455762925769,1.6667713267686173,0.04808874433406258,0.1940238255742385,0.13964241911267894,-59.0235211565134,0.8732362680800079,0.04411358029351412,0.1648931436042542,0.0826630866660567
764,9168,0.6901819097784482,0.6855129511527602,0.03683804664816239,0.16092825219708537,0.8201786887013993,0.8347208108477355,0.031471457584481416,0.14454278737858872,-0.17052241858436323,-25.0610328104355,0.8521258244910053,1.8341823745481747,1.2051457136197872,-57.280820633252475
765,9180,0.8403546497977914,0.8369833743929618,0.06753588627758898,0.22650315070128457,0.18127881322073547,0.38725281809890655,0.03993473979138245,0.1569908267401802,-0.6911562872424828,-3.5393763467028716,0.8678660767483678,2.025986097290101,1.2238615759587441,-49.732422644388684
766,9192,0.7288199093375196,0.7221268459534923,0.08120428407051233,0.22326926715434048,0.6176601938767039,0.7445257798231667,0.05563133962442868,0.17967788863335485,-0.4596859363576091,-10.102738097744435,0.8656256922639239,1.4941083043489476,1.187607750505614,-25.857313061950048
767,9204,0.7079724079377622,0.7025552123396984,0.1084627278106019,0.2590165219466755,1.1180930328501446,0.9973093038172319,0.13647099513404606,0.30520242492111227,0.2052323814004109,-7.1928986577105185,0.9295583925787236,2.284546761814594,1.3351552116391512,-15.7401634286512
