query_idx,query_start,persistence_mse,persistence_mae,random_mse,random_mae,random_true_transition_similarity,M0_mse,M0_mae,M0_mean_context_similarity,M0_mean_true_transition_similarity,M0_beats_persistence,M0_skill_vs_persistence,M1_mse,M1_mae,M1_mean_context_similarity,M1_mean_true_transition_similarity,M1_beats_persistence,M1_skill_vs_persistence,M2_mse,M2_mae,M2_mean_context_similarity,M2_mean_true_transition_similarity,M2_beats_persistence,M2_skill_vs_persistence
1171,14052,0.05710172621788665,0.19101460513171975,0.08206779936244656,0.22386028300760383,-0.22643389903693228,0.10497775385626645,0.26965377492303183,0.6807125658755926,-0.3113220958594436,0.0,-0.8384339810620827,0.0743746427756994,0.2231879762348408,0.5428731789569008,-0.0978295197677507,0.0,-0.30249377211300743,0.08731421878051583,0.2559443595322519,0.5347038820568338,-0.2042821926109289,0.0,-0.5290994609750583
1172,14064,0.1459949105732646,0.32911318122506156,0.1634332859118748,0.3529990602952398,-0.047201165401374555,0.08135849027421282,0.24557918582152416,0.6170538445986347,0.5154742592520387,1.0,0.44273064071377544,0.14991412508412774,0.3365444531759112,0.5140273677877709,-0.00681441150525246,0.0,-0.026844870793604425,0.10562499070941807,0.275189297028328,0.5145121054323775,0.36118876860784643,1.0,0.2765159395305613
1173,14076,0.05187872347693532,0.17639163160087615,0.11472711117787966,0.2589383435943946,-0.4171589503229482,0.07011950455257014,0.204275640583002,0.6244965052772258,0.17437849495801974,0.0,-0.35160427730540555,0.050768673638973534,0.1809169944162284,0.5032854979495562,0.018823181928113376,1.0,0.021397015261088725,0.04128201098673193,0.16176323104624019,0.5164872638625579,0.17968887911371287,1.0,0.2042593144165269
1174,14088,0.0571737702603638,0.1796574566555745,0.12763843137654338,0.29008396093868116,-0.3271055848911277,0.11023680714641547,0.26968518853068607,0.6337942212946079,-0.08936301362827875,0.0,-0.9281010618052257,0.04399953102585996,0.16772301105048626,0.5026306089152773,0.16412819012378685,1.0,0.230424531642913,0.033407701338278396,0.14746117103487816,0.4958288583063772,0.2847150223640505,1.0,0.4156813310344417
1175,14100,0.13644345755402945,0.3231627393531668,0.05910176300493241,0.18843869095785978,0.586730306946595,0.06885617758329175,0.20626324619488598,0.6710885788037458,0.6613589207829442,1.0,0.4953500972662922,0.10417801321918126,0.2683423000558373,0.5359320474415724,0.15860216298661525,1.0,0.23647483663386049,0.10391699955126825,0.28341968028056935,0.5279664441043239,0.12854312593712178,1.0,0.2383878170917887
1176,14112,0.03321240071716881,0.15420631772786164,0.05458952958801546,0.17522686471548088,-0.1496457545814719,0.033949783984107994,0.16352322726831842,0.7138451816177935,0.2084692143142311,0.0,-0.022202046555400257,0.018406099342544845,0.11540803919276303,0.5275657047180029,0.37587326882545813,1.0,0.44580641732923565,0.020233572356816703,0.11389767382908739,0.5201191119044231,0.15262753522881597,1.0,0.3907826016817517
1177,14124,0.03966794624418458,0.16649315055746053,0.06338693191666596,0.219521314570023,-0.3742242384866461,0.02964902929633742,0.15048155841285657,0.7519543487808941,0.2652795121553282,1.0,0.2525695907263149,0.04930266050664781,0.19076736689744833,0.5215216236372164,-0.057249657542146795,0.0,-0.24288412117820957,0.047806049677005025,0.18498896297175707,0.5176919989716697,-0.16030381954701448,0.0,-0.2051556534518979
1178,14136,0.07991093607284257,0.24419851635713793,0.09484542083356695,0.2661760050467011,-0.1678734164667409,0.02971898944254746,0.1501099973376394,0.6872927886182902,0.5684868079295735,1.0,0.6280985944720106,0.05812273501431566,0.20734941871637705,0.5458610827925474,0.1399431793033632,1.0,0.2726560609760088,0.03711519491903536,0.1712994698036289,0.5001544788651899,0.35863574666799913,1.0,0.5355429839389803
1179,14148,0.1250040666711737,0.319786833449111,0.17270595104889827,0.37435990775154027,-0.2549428471863351,0.07010740945625143,0.23864972366804485,0.8072999395637203,0.6005111399118009,1.0,0.43915897039837337,0.04703532584353496,0.1831712658904235,0.6084246268084323,0.5457792116157872,1.0,0.6237296345945085,0.044164312507140056,0.18708641816945182,0.5290284008703277,0.5492861341569684,1.0,0.6466969940800775
1180,14160,0.13192379480852415,0.34321739361960235,0.07932183341116796,0.2421423020704124,0.36062661543977226,0.07058830389583028,0.2391179148804642,0.8825995617264656,0.2901684064293297,1.0,0.4649312203436611,0.05321636900880894,0.19650282730004676,0.6662935849119511,0.3604208549952461,1.0,0.5966128090383707,0.036279652579548516,0.15777420444506782,0.5709484958221146,0.48593107765534843,1.0,0.7249953836439798
1181,14172,0.019083084849172247,0.10771751432856243,0.024590645145374863,0.11683174315724072,0.09504604023955336,0.012405244971174836,0.09142254747975476,0.8251497907189138,0.24955829042243013,1.0,0.34993503046165364,0.02182773885102315,0.1117352297769636,0.6454327356460456,0.2049487421030795,0.0,-0.14382653661836842,0.027237522361576772,0.14094743287203806,0.5594871252392692,0.060848506031630424,0.0,-0.42731233324460294
